18780,173,209,4122,0,8,266,1091,-6,2,238
18800,-19,402,4002,-33,22,585,1098,-6,1,237
18820,283,107,4094,21,32,613,1107,-6,1,238
18840,331,-12,4406,78,74,626,1116,-6,1,238
18860,247,210,4080,34,11,610,1126,-6,1,237
18880,-118,533,4017,-74,-17,599,1133,-6,0,237
18900,164,229,4083,-8,10,291,1139,-7,0,238
18920,-211,608,4054,-7,23,390,1143,-6,0,237
18940,23,481,4001,-9,12,447,1149,-6,0,237
18960,159,296,4234,29,16,565,1156,-7,0,238
18980,102,343,3881,-46,1,464,1163,-7,0,238
19000,132,282,4182,13,43,436,1169,-7,0,238
19020,316,188,4096,-13,-3,344,1175,-7,0,238
19040,114,298,4100,5,18,284,1179,-8,0,238
19060,258,303,4243,-105,-104,298,1183,-8,0,238
19080,-36,522,3990,-140,-107,431,1188,-10,-2,238
19100,160,-22,4150,11,-16,212,1193,-11,-4,238
19120,22,501,3988,11,133,435,1198,-11,-4,238
19140,190,-45,4100,6,-3,82,1200,-11,-4,238
19160,117,262,4098,1,-10,3,1201,-11,-4,238
19180,81,291,4103,0,-7,17,1201,-11,-4,238
19200,23,325,4096,16,11,64,1201,-11,-4,238
19220,-197,405,4038,-54,-32,239,1203,-11,-4,238
19240,109,30,4076,10,19,516,1210,-11,-4,238
19260,24,227,4093,-5,14,337,1214,-10,-4,238
19280,204,201,4022,-52,-4,543,1221,-10,-5,238
19300,-112,176,4163,18,23,324,1226,-11,-5,238
19320,56,412,4095,15,31,613,1234,-10,-5,238
19340,317,135,4114,46,39,571,1242,-10,-5,238
19360,221,267,4042,21,29,578,1250,-10,-5,238
19380,76,223,4153,-6,-3,452,1257,-10,-5,238
19400,185,218,4094,49,47,347,1262,-10,-5,238
19420,140,331,4062,12,18,247,1266,-10,-5,238
19440,30,204,4072,78,13,355,1271,-10,-4,238
19460,40,400,4040,-11,13,268,1275,-10,-5,238
19480,-40,326,4085,-31,6,260,1278,-10,-5,238
19500,213,111,4134,40,24,389,1283,-10,-5,238
19520,-59,327,4053,-14,14,322,1287,-10,-5,238
19540,215,327,4087,2,26,363,1293,-10,-5,238
