5000,2082,-1766,3167,-2472,-1730,311,126,-198,-316,227
5020,1077,-1831,2935,-1852,-1645,-27,138,-219,-349,227
5040,618,-1715,2116,-1939,-1472,555,154,-234,-382,227
5060,532,-2190,2286,-2135,-1414,1329,179,-242,-422,227
5080,1830,-2639,2250,-2093,-1447,1504,211,-243,-465,227
5100,2677,-2902,2840,-1717,-1707,488,237,-250,-503,227
5120,2614,-2881,2769,-1317,-1980,167,261,-266,-535,227
5140,1943,-2905,2006,-1147,-1843,40,285,-282,-561,227
5160,1466,-3456,1867,-1560,-1593,49,306,-296,-592,227
5180,1343,-3206,1900,-1636,-1300,455,328,-304,-625,227
5200,1972,-3142,1983,-1546,-1197,983,351,-302,-660,228
5220,3340,-3433,1559,-1341,-1490,811,376,-299,-691,227
5240,3218,-3304,1341,-1485,-1719,174,403,-303,-725,227
5260,1465,-2607,872,-1342,-1564,417,429,-308,-758,227
5280,1485,-2911,562,-1332,-1261,974,454,-303,-790,227
5300,2109,-3374,723,-1227,-1396,1252,479,-291,-820,227
5320,2163,-3824,397,-1112,-1431,1035,504,-279,-849,227
5340,1785,-3837,57,-1237,-1120,756,526,-270,-876,227
5360,1618,-3395,-49,-1276,-802,841,541,-260,-901,227
5380,1696,-3282,206,-623,-571,670,551,-251,-918,227
5400,2079,-3874,-55,-352,-752,456,561,-244,-928,227
5420,2016,-4724,-210,-845,-936,-60,574,-242,-942,227
5440,1153,-3378,-62,-858,-798,-186,588,-245,-960,227
5460,1494,-3447,271,5,-497,71,597,-244,-969,227
5480,1892,-4175,-562,-502,-464,51,605,-243,-977,227
5500,1665,-4093,-128,-550,-519,-46,612,-243,-987,226
5520,1706,-3615,-90,-523,-720,41,622,-242,-999,227
5540,1676,-3296,-864,-437,-549,-49,632,-242,-1009,227
5560,1311,-3180,-1574,-691,-237,100,637,-241,-1019,227
5580,1279,-3116,-904,-764,-87,214,638,-238,-1031,227
5600,1806,-3897,333,-679,-148,221,640,-235,-1042,227
5620,2190,-3723,-305,-567,-637,-8,646,-234,-1051,227
5640,2132,-2946,-1149,622,-843,-10,658,-231,-1054,227
5660,968,-3058,-1632,644,-184,72,665,-229,-1047,227
5680,1435,-4050,-1869,177,354,187,662,-227,-1040,227
5700,1536,-4102,-850,-380,287,126,656,-226,-1041,227
5720,2165,-3863,-74,-155,-416,92,657,-224,-1046,227
5740,1766,-4179,-624,-31,-156,-294,662,-226,-1048,227
5760,1042,-3922,-1316,-226,-42,-358,664,-231,-1051,227
5780,1357,-2825,-1367,-481,-223,-157,667,-234,-1057,227
5800,2266,-3484,-1199,-696,-456,94,673,-233,-1068,227
5820,2004,-3945,-1278,-1128,-562,-79,682,-232,-1085,227
5840,1550,-4084,-896,-1161,-371,-66,689,-232,-1103,227
5860,1316,-3831,-1476,-1340,-381,100,694,-230,-1122,227
5880,1609,-3578,-1865,-1609,-642,214,701,-226,-1147,227
5900,1596,-3076,-1826,-1467,-777,346,709,-219,-1173,227
5920,1184,-2998,-1956,-1385,-969,67,721,-211,-1196,227
5940,1069,-2824,-2256,-1975,-1192,218,735,-202,-1226,227
5960,1540,-3158,-2742,-2640,-1160,152,749,-192,-1265,227
5980,2008,-4252,-2336,-2783,-1025,-120,762,-184,-1309,227
6000,1516,-4123,-1969,-2000,-814,-214,776,-180,-1346,227
6020,1275,-3314,-2519,-1077,-995,225,786,-169,-1367,227
6040,1422,-2368,-3260,-1638,-646,-82,794,-162,-1389,227
6060,1253,-2347,-3140,-2100,-507,-138,801,-158,-1418,227
6080,1055,-2603,-2685,-2138,-597,-325,810,-155,-1450,227
6100,1100,-2932,-2783,-1556,-709,-185,819,-150,-1478,227
6120,864,-2366,-3050,-1216,-828,24,826,-142,-1497,227
6140,925,-2362,-3633,-1152,-719,123,831,-132,-1514,227
6160,1047,-2157,-4021,-1621,-508,-73,836,-125,-1536,227
6180,635,-2096,-3526,-1937,-689,-199,842,-120,-1563,227
6200,1051,-1862,-3206,-1469,-1319,-18,851,-106,-1588,227
6220,754,-1610,-3708,-1115,-1089,-35,858,-92,-1606,227
6240,674,-1337,-3842,-1227,-929,-139,865,-80,-1623,227
6260,479,-1542,-3772,-1375,-936,-311,873,-69,-1643,227
6280,429,-1454,-4103,-1231,-1003,-284,882,-58,-1662,227
6300,291,-938,-4164,-880,-716,-177,889,-47,-1676,227
6320,147,-856,-3981,-815,-235,-280,894,-43,-1688,227
6340,163,-954,-3888,-987,-130,-321,899,-42,-1702,227
6360,533,-922,-3671,-778,-109,-510,905,-42,-1715,227
6380,-99,-468,-4022,-418,-140,-382,912,-41,-1723,227
6400,68,-433,-4532,-537,-98,-173,916,-40,-1730,227
6420,130,-749,-4247,-710,27,-255,919,-40,-1740,227
6440,258,-765,-3923,-662,-149,-378,924,-40,-1749,227
6460,90,-532,-3967,-597,-305,-372,931,-37,-1758,227
6480,401,-1178,-3889,384,-195,-33,933,-34,-1759,227
6500,204,-507,-4288,165,118,-151,935,-35,-1755,227
6520,26,-733,-4008,99,72,-51,936,-36,-1754,227
6540,474,-402,-5273,-50,-130,-78,936,-34,-1751,227
6560,225,-781,-4178,13,-137,31,936,-32,-1751,227
6580,115,-896,-4243,-201,-56,-151,938,-31,-1752,227
6600,139,-547,-4114,-164,10,-144,940,-31,-1755,227
6620,29,-498,-3856,-101,-54,-91,942,-31,-1757,227
6640,-214,-556,-3593,67,-313,53,942,-28,-1757,227
6660,-154,-686,-3501,221,-385,203,941,-22,-1754,227
6680,142,-510,-4136,181,-444,242,938,-16,-1750,227
6700,-168,-472,-4120,-57,-753,368,935,-7,-1751,227
6720,127,-545,-4297,-160,-779,170,933,4,-1752,227
6740,-119,-829,-4180,-225,-568,22,934,13,-1755,227
6760,-63,-651,-4282,-206,-545,52,934,20,-1758,227
6780,-449,-376,-4163,-253,-591,122,934,27,-1761,227
6800,-251,-687,-4366,-193,-509,220,932,36,-1764,227
6820,-97,-584,-4197,-201,-297,138,931,41,-1767,227
6840,-476,-428,-3965,38,-37,182,929,43,-1768,227
6860,-372,-446,-4215,45,77,60,927,42,-1767,227
6880,-369,-449,-4286,-33,274,-41,927,39,-1767,227
6900,-422,-531,-4093,-14,383,-49,927,34,-1768,227
6920,-371,-533,-4049,-2,342,20,927,29,-1768,227
6940,-308,-545,-3921,102,352,92,925,24,-1767,227
6960,-348,-409,-4292,7,128,175,923,22,-1766,227
6980,-301,-370,-4296,-137,451,149,921,17,-1769,227
7000,-46,-534,-4337,-184,430,-22,919,11,-1771,227
7020,-116,-472,-4129,-121,390,-63,919,5,-1772,227
7040,-68,-418,-4127,-102,233,-35,920,1,-1774,227
7060,17,-471,-4113,-121,89,-6,920,-1,-1775,227
7080,-20,-443,-4201,-160,126,21,919,-2,-1777,227
7100,-78,-400,-4123,-119,45,52,919,-3,-1779,227
7120,-280,-501,-3980,9,-29,134,918,-3,-1780,227
7140,-59,-359,-4194,-21,-83,146,916,-2,-1780,227
7160,-98,-390,-4152,-184,-146,162,914,0,-1782,227
7180,-161,-271,-4116,-216,-114,158,912,0,-1785,227
7200,139,-406,-4201,-189,-42,59,910,1,-1788,227
7220,-32,-373,-4160,-125,-46,-10,911,2,-1790,227
7240,-58,-166,-4220,-281,-44,-49,911,2,-1793,227
7260,-137,-314,-3927,-210,-44,3,912,3,-1797,227
7280,-192,-382,-4078,-35,-85,20,911,3,-1798,227
7300,-196,-502,-4202,11,-47,47,911,4,-1798,227
7320,-128,-287,-4177,18,-26,16,911,4,-1797,227
